"Data Source","World Development Indicators",

"Last Updated Date","2021-02-17",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Indonesia","IDN","Net official development assistance and official aid received (constant 2018 US$)","DT.ODA.ALLD.KD","804799987.792969","1092140014.64844","1378530029.29688","784030029.296875","496029998.779297","369750000","678000000","1793910034.17969","2318909912.10938","2186290039.0625","3008919921.875","3508090087.89063","2644810058.59375","2711199951.17188","2642860107.42188","2467189941.40625","2271149902.34375","1585510009.76563","1664459960.9375","1790150024.41406","2156120117.1875","2269860107.42188","2178179931.64063","1780900024.41406","1671180053.71094","1502890014.64844","1426459960.9375","1846079956.05469","2125709960.9375","2469239990.23438","2175080078.125","2262649902.34375","2178800048.82813","2102899902.34375","1610430053.71094","1204670043.94531","1005599975.58594","913599975.585938","1518489990.23438","2286120117.1875","1953339965.82031","1846170043.94531","1719900024.41406","1942780029.29688","228679992.675781","2658110107.42188","1407560058.59375","786469970.703125","1155040039.0625","1034930053.71094","1288869995.11719","413790008.544922","166039993.286133","38869998.9318848","-422160003.662109","-52259998.3215332","-1710000.03814697","311700012.207031","962630004.882813","-605969970.703125","",
"IDA only","IDX","Net official development assistance and official aid received (constant 2018 US$)","DT.ODA.ALLD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Isle of Man","IMN","Net official development assistance and official aid received (constant 2018 US$)","DT.ODA.ALLD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Net official development assistance and official aid received (constant 2018 US$)","DT.ODA.ALLD.KD","5340029785.15625","4491859863.28125","4636209960.9375","6673009765.625","8220679687.5","8574709960.9375","8157620117.1875","8754259765.625","5765490234.375","5378359863.28125","4831729980.46875","5539069824.21875","3286090087.89063","3637610107.42188","5159160156.25","5895540039.0625","6232450195.3125","3300909912.10938","3259439941.40625","3434379882.8125","5019270019.53125","4740640136.71875","4062120117.1875","4569399902.34375","4338209960.9375","4109819824.21875","4036719970.70313","2915399902.34375","3204889892.57813","2862850097.65625","2055020019.53125","3635429931.64063","3146060058.59375","1934069946.28906","2677820068.35938","1890170043.94531","2199270019.53125","2050739990.23438","2036180053.71094","1753310058.59375","1759410034.17969","2354169921.875","2249550048.82813","724859985.351563","877530029.296875","2017640014.64844","1464270019.53125","1261630004.88281","1859270019.53125","2363770019.53125","2631560058.59375","2909919921.875","1456869995.11719","2299340087.89063","2813780029.29688","3394429931.64063","2777209960.9375","3310610107.42188","2462010009.76563","2608629882.8125","",
"Not classified","INX","Net official development assistance and official aid received (constant 2018 US$)","DT.ODA.ALLD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Net official development assistance and official aid received (constant 2018 US$)","DT.ODA.ALLD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Iran, Islamic Rep.","IRN","Net official development assistance and official aid received (constant 2018 US$)","DT.ODA.ALLD.KD","165800003.051758","855580017.089844","371970001.220703","178669998.168945","31829999.9237061","161149993.896484","97680000.3051758","269649993.896484","72550003.0517578","109120002.746582","157839996.337891","66580001.8310547","56080001.8310547","-13810000.4196167","39909999.8474121","5769999.98092651","-17500000","116260002.13623","626900024.414063","11880000.1144409","62659999.8474121","15920000.0762939","4510000.22888184","121519996.643066","27770000.4577637","36939998.626709","55759998.3215332","125110000.610352","135190002.441406","156369995.117188","176009994.506836","274709991.455078","159240005.493164","198220001.220703","176000000","192589996.337891","170529998.779297","246169998.168945","209020004.272461","204919998.168945","175649993.896484","163589996.337891","165720001.220703","166179992.675781","213100006.103516","113750000","127569999.694824","100650001.525879","89809997.5585938","86569999.6948242","106059997.558594","97790000.9155273","140320007.324219","119970001.220703","71720001.2207031","120839996.337891","127269996.643066","147580001.831055","166410003.662109","216820007.324219","",
"Iraq","IRQ","Net official development assistance and official aid received (constant 2018 US$)","DT.ODA.ALLD.KD","10270000.4577637","5210000.03814697","15189999.5803833","33580001.8310547","78680000.3051758","77599998.4741211","25170000.0762939","23090000.1525879","15380000.1144409","27350000.3814697","52369998.9318848","96809997.5585938","120730003.356934","63930000.3051758","17809999.4659424","404459991.455078","71260002.1362305","242509994.506836","183979995.727539","68959999.0844727","27139999.3896484","626140014.648438","10090000.1525879","17290000.9155273","-1299999.95231628","46889999.3896484","49270000.4577637","116849998.474121","16819999.6948242","25840000.1525879","98720001.2207031","866820007.324219","188199996.948242","242580001.831055","371640014.648438","448089996.337891","457660003.662109","304500000","169589996.337891","119139999.389648","162440002.441406","200580001.831055","174330001.831055","3045899902.34375","5642410156.25","25671560546.875","10301169921.875","9957009765.625","9859480468.75","3151399902.34375","2365270019.53125","1942280029.29688","1243439941.40625","1488989990.23438","1320550048.82813","1579770019.53125","2389800048.82813","3035330078.125","2300540039.0625","2242449951.17188","",
"Iceland","ISL","Net official development assistance and official aid received (constant 2018 US$)","DT.ODA.ALLD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Israel","ISR","Net official development assistance and official aid received (constant 2018 US$)","DT.ODA.ALLD.KD","778789978.027344","757719970.703125","717090026.855469","747179992.675781","621820007.324219","772650024.414063","678849975.585938","425779998.779297","357899993.896484","303119995.117188","391170013.427734","415940002.441406","434519989.013672","818950012.207031","473220001.220703","1722040039.0625","2257360107.42188","2627810058.59375","2747610107.42188","3356989990.23438","2279919921.875","1843099975.58594","1958670043.94531","2937770019.53125","2671979980.46875","4032570068.35938","3849399902.34375","2413010009.76563","2312110107.42188","2144350097.65625","2358209960.9375","2828719970.70313","3335399902.34375","2024569946.28906","1950689941.40625","515530029.296875","3359270019.53125","1784489990.23438","1574869995.11719","1315229980.46875","1118239990.23438","235270004.272461","1026170043.94531","590219970.703125","627280029.296875","","","","","","","","","","","","","","","","",
"Italy","ITA","Net official development assistance and official aid received (constant 2018 US$)","DT.ODA.ALLD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Jamaica","JAM","Net official development assistance and official aid received (constant 2018 US$)","DT.ODA.ALLD.KD","","96870002.746582","110790000.915527","23280000.6866455","27010000.2288818","72940002.4414063","69819999.6948242","61380001.0681152","112889999.389648","88830001.8310547","61360000.6103516","99519996.6430664","88449996.9482422","71510002.1362305","90739997.8637695","74099998.4741211","68970001.2207031","79919998.1689453","345290008.544922","295750000","255809997.558594","330410003.662109","377459991.455078","389529998.779297","377239990.234375","362179992.675781","353739990.234375","306630004.882813","325420013.427734","441010009.765625","415440002.441406","235580001.831055","188729995.727539","166339996.337891","181100006.103516","151440002.441406","77370002.746582","102209999.084473","28760000.2288818","-20370000.8392334","36209999.0844727","101360000.610352","46369998.9318848","16940000.5340576","104029998.779297","51049999.2370605","44180000.3051758","29250000","82120002.746582","146660003.662109","137669998.168945","41680000.3051758","31239999.7711182","68080001.8310547","89220001.2207031","61110000.6103516","29370000.8392334","64110000.6103516","100209999.084473","129809997.558594","",
"Jordan","JOR","Net official development assistance and official aid received (constant 2018 US$)","DT.ODA.ALLD.KD","636030029.296875","653710021.972656","571169982.910156","562950012.207031","513210021.972656","460839996.337891","494750000","344429992.675781","287190002.441406","303100006.103516","496059997.558594","344809997.558594","537940002.441406","935760009.765625","1287150024.41406","1805650024.41406","2025609985.35156","1438630004.88281","1358020019.53125","3681520019.53125","3656360107.42188","2989050048.82813","2199419921.875","2088280029.29688","1741170043.94531","1516170043.94531","1271699951.17188","1147560058.59375","790090026.855469","565309997.558594","1380819946.28906","1232319946.28906","550979980.46875","433880004.882813","462380004.882813","613679992.675781","608559997.558594","604760009.765625","571030029.296875","587020019.53125","768450012.207031","659789978.027344","808039978.027344","1735349975.58594","762729980.46875","853809997.558594","682369995.117188","696219970.703125","791919982.910156","808599975.585938","1020419982.91016","1021599975.58594","1195229980.46875","1392880004.88281","2689520019.53125","2271479980.46875","2889169921.875","3093889892.57813","2526010009.76563","2820679931.64063","",
"Japan","JPN","Net official development assistance and official aid received (constant 2018 US$)","DT.ODA.ALLD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kazakhstan","KAZ","Net official development assistance and official aid received (constant 2018 US$)","DT.ODA.ALLD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","161860000.610352","15829999.9237061","22770000.4577637","74010002.1362305","71830001.8310547","160910003.662109","158070007.324219","264489990.234375","208429992.675781","223669998.168945","201550003.051758","263170013.427734","334309997.558594","289239990.234375","236059997.558594","187470001.220703","264369995.117188","333160003.662109","285040008.544922","201500000","180110000.610352","117139999.389648","77199996.9482422","78669998.1689453","78589996.3378906","65290000.9155273","59979999.5422363","79930000.3051758","56639999.3896484","",
