Date,Mission,Number of Contributors,Troops,Police,Observers,Total
2001-11-30,UNAMSIL,37,17096.0,56.0,260.0,17412.0
2001-11-30,UNDOF,6,1050.0,0.0,0.0,1050.0
2001-11-30,UNFICYP,10,1211.0,35.0,0.0,1246.0
2001-11-30,UNIFIL,10,3652.0,0.0,0.0,3652.0
2001-11-30,UNIKOM,32,904.0,0.0,191.0,1095.0
2001-11-30,UNMEE,45,3758.0,0.0,217.0,3975.0
2001-11-30,UNMIBH,42,0.0,1674.0,4.0,1678.0
2001-11-30,UNMIK,53,0.0,4465.0,38.0,4503.0
2001-11-30,UNMOGIP,9,0.0,0.0,46.0,46.0
2001-11-30,UNMOP,23,0.0,0.0,26.0,26.0
2001-11-30,UNOMIG,23,0.0,0.0,106.0,106.0
2001-11-30,UNTAET,47,7672.0,1386.0,129.0,9187.0
2001-11-30,UNTSO,22,0.0,0.0,153.0,153.0
2001-12-31,MINUGUA,10,0.0,9.0,4.0,13.0
2001-12-31,MINURSO,30,27.0,22.0,216.0,265.0
2001-12-31,MONUC,46,2924.0,13.0,460.0,3397.0
2001-12-31,UNAMSIL,37,17105.0,54.0,261.0,17420.0
2001-12-31,UNDOF,6,1036.0,0.0,0.0,1036.0
2001-12-31,UNFICYP,9,1196.0,35.0,0.0,1231.0
2001-12-31,UNIFIL,9,3639.0,0.0,0.0,3639.0
2001-12-31,UNIKOM,32,906.0,0.0,193.0,1099.0
2001-12-31,UNMEE,45,3722.0,0.0,217.0,3939.0
2001-12-31,UNMIBH,43,0.0,1674.0,4.0,1678.0
2001-12-31,UNMIK,53,0.0,4519.0,37.0,4556.0
2001-12-31,UNMOGIP,9,0.0,0.0,45.0,45.0
2001-12-31,UNMOP,23,0.0,0.0,27.0,27.0
2001-12-31,UNOMIG,23,0.0,0.0,106.0,106.0
2001-12-31,UNTAET,48,7110.0,1316.0,102.0,8528.0
2001-12-31,UNTSO,22,0.0,0.0,152.0,152.0
2002-01-31,MINUGUA,10,0.0,9.0,4.0,13.0
2002-01-31,MINURSO,29,27.0,25.0,208.0,260.0
2002-01-31,MONUC,44,2933.0,13.0,449.0,3395.0
2002-01-31,UNAMSIL,37,17099.0,56.0,245.0,17400.0
2002-01-31,UNDOF,6,1032.0,0.0,0.0,1032.0
2002-01-31,UNFICYP,9,1198.0,35.0,0.0,1233.0
2002-01-31,UNIFIL,9,3658.0,0.0,0.0,3658.0
2002-01-31,UNIKOM,32,905.0,0.0,192.0,1097.0
2002-01-31,UNMEE,45,3790.0,0.0,214.0,4004.0
2002-01-31,UNMIBH,43,0.0,1590.0,3.0,1593.0
2002-01-31,UNMIK,53,0.0,4567.0,37.0,4604.0
2002-01-31,UNMOGIP,9,0.0,0.0,45.0,45.0
2002-01-31,UNMOP,23,0.0,0.0,27.0,27.0
2002-01-31,UNOMIG,23,0.0,0.0,107.0,107.0
2002-01-31,UNTAET,47,6266.0,1259.0,118.0,7643.0
2002-01-31,UNTSO,22,0.0,0.0,151.0,151.0
2002-02-28,MINUGUA,10,0.0,9.0,4.0,13.0
2002-02-28,MINURSO,30,27.0,24.0,216.0,267.0
2002-02-28,MONUC,46,3133.0,14.0,450.0,3597.0
2002-02-28,UNAMSIL,38,17101.0,69.0,258.0,17428.0
2002-02-28,UNDOF,6,1040.0,0.0,0.0,1040.0
2002-02-28,UNFICYP,10,1202.0,35.0,0.0,1237.0
2002-02-28,UNIFIL,9,3657.0,0.0,0.0,3657.0
2002-02-28,UNIKOM,32,905.0,0.0,192.0,1097.0
2002-02-28,UNMEE,45,3763.0,0.0,214.0,3977.0
2002-02-28,UNMIBH,43,0.0,1595.0,3.0,1598.0
2002-02-28,UNMIK,51,0.0,4731.0,38.0,4769.0
2002-02-28,UNMOGIP,9,0.0,0.0,44.0,44.0
2002-02-28,UNMOP,22,0.0,0.0,27.0,27.0
2002-02-28,UNOMIG,23,0.0,0.0,107.0,107.0
2002-02-28,UNTAET,48,5942.0,1223.0,119.0,7284.0
2002-02-28,UNTSO,22,0.0,0.0,157.0,157.0
2002-03-31,MINUGUA,10,0.0,11.0,4.0,15.0
2002-03-31,MINURSO,29,27.0,24.0,205.0,256.0
2002-03-31,MONUC,46,3173.0,14.0,457.0,3644.0
2002-03-31,UNAMSIL,38,17109.0,87.0,259.0,17455.0
2002-03-31,UNDOF,6,1040.0,0.0,0.0,1040.0
2002-03-31,UNFICYP,10,1204.0,35.0,0.0,1239.0
2002-03-31,UNIFIL,9,3642.0,0.0,0.0,3642.0
2002-03-31,UNIKOM,32,905.0,0.0,198.0,1103.0
2002-03-31,UNMEE,45,3738.0,0.0,218.0,3956.0
2002-03-31,UNMIBH,43,0.0,1599.0,3.0,1602.0
2002-03-31,UNMIK,51,0.0,4472.0,38.0,4510.0
2002-03-31,UNMOGIP,8,0.0,0.0,43.0,43.0
2002-03-31,UNMOP,22,0.0,0.0,27.0,27.0
2002-03-31,UNOMIG,23,0.0,0.0,109.0,109.0
2002-03-31,UNTAET,48,6281.0,1288.0,118.0,7687.0
2002-03-31,UNTSO,23,0.0,0.0,155.0,155.0
2002-04-30,MINUGUA,10,0.0,11.0,4.0,15.0
2002-04-30,MINURSO,29,27.0,24.0,206.0,257.0
2002-04-30,MONUC,46,3212.0,14.0,457.0,3683.0
2002-04-30,UNAMSIL,38,17129.0,89.0,259.0,17477.0
2002-04-30,UNDOF,6,1030.0,0.0,0.0,1030.0
2002-04-30,UNFICYP,10,1202.0,35.0,0.0,1237.0
2002-04-30,UNIFIL,8,3635.0,0.0,0.0,3635.0
2002-04-30,UNIKOM,32,905.0,0.0,193.0,1098.0
2002-04-30,UNMEE,45,3893.0,0.0,216.0,4109.0
2002-04-30,UNMIBH,43,0.0,1553.0,3.0,1556.0
2002-04-30,UNMIK,50,0.0,4515.0,37.0,4552.0
2002-04-30,UNMOGIP,9,0.0,0.0,44.0,44.0
2002-04-30,UNMOP,22,0.0,0.0,27.0,27.0
2002-04-30,UNOMIG,23,0.0,0.0,110.0,110.0
2002-04-30,UNTAET,47,6442.0,1278.0,120.0,7840.0
2002-04-30,UNTSO,23,0.0,0.0,152.0,152.0
2002-05-31,MINUGUA,9,0.0,10.0,4.0,14.0
2002-05-31,MINURSO,30,27.0,24.0,216.0,267.0
2002-05-31,MONUC,46,3257.0,14.0,460.0,3731.0
2002-05-31,UNAMSIL,38,17128.0,90.0,258.0,17476.0
2002-05-31,UNDOF,6,1037.0,0.0,0.0,1037.0
2002-05-31,UNFICYP,10,1206.0,35.0,0.0,1241.0
2002-05-31,UNIFIL,8,3638.0,0.0,0.0,3638.0
2002-05-31,UNIKOM,32,904.0,0.0,193.0,1097.0
2002-05-31,UNMEE,45,3940.0,0.0,214.0,4154.0
2002-05-31,UNMIBH,43,0.0,1536.0,3.0,1539.0
2002-05-31,UNMIK,50,0.0,4436.0,39.0,4475.0
2002-05-31,UNMISET,45,5082.0,1108.0,117.0,6307.0
2002-05-31,UNMOGIP,9,0.0,0.0,44.0,44.0
2002-05-31,UNMOP,22,0.0,0.0,27.0,27.0
2002-05-31,UNOMIG,23,0.0,0.0,108.0,108.0
2002-05-31,UNTSO,23,0.0,0.0,139.0,139.0
2002-06-30,MINUGUA,9,0.0,10.0,4.0,14.0
2002-06-30,MINURSO,29,30.0,26.0,199.0,255.0
2002-06-30,MONUC,46,3777.0,15.0,459.0,4251.0
2002-06-30,UNAMSIL,38,17126.0,91.0,257.0,17474.0
2002-06-30,UNDOF,6,1003.0,0.0,0.0,1003.0
2002-06-30,UNFICYP,10,1207.0,35.0,0.0,1242.0
2002-06-30,UNIFIL,8,3629.0,0.0,0.0,3629.0
2002-06-30,UNIKOM,32,904.0,0.0,200.0,1104.0
2002-06-30,UNMEE,45,3938.0,0.0,214.0,4152.0
2002-06-30,UNMIBH,43,0.0,1527.0,3.0,1530.0
2002-06-30,UNMIK,49,0.0,4510.0,38.0,4548.0
2002-06-30,UNMISET,46,4788.0,939.0,119.0,5846.0
2002-06-30,UNMOGIP,9,0.0,0.0,44.0,44.0
2002-06-30,UNMOP,22,0.0,0.0,27.0,27.0
2002-06-30,UNOMIG,23,0.0,0.0,106.0,106.0
2002-06-30,UNTSO,23,0.0,0.0,143.0,143.0
2002-07-31,MINUGUA,9,0.0,10.0,4.0,14.0
2002-07-31,MINURSO,29,27.0,25.0,201.0,253.0
2002-07-31,MONUC,49,3800.0,48.0,445.0,4293.0
2002-07-31,UNAMSIL,38,17124.0,90.0,241.0,17455.0
2002-07-31,UNDOF,6,1027.0,0.0,0.0,1027.0
2002-07-31,UNFICYP,10,1203.0,35.0,0.0,1238.0
2002-07-31,UNIFIL,8,3426.0,0.0,0.0,3426.0
2002-07-31,UNIKOM,32,904.0,0.0,195.0,1099.0
2002-07-31,UNMEE,45,3915.0,0.0,210.0,4125.0
2002-07-31,UNMIBH,43,0.0,1455.0,3.0,1458.0
2002-07-31,UNMIK,50,0.0,4454.0,38.0,4492.0
2002-07-31,UNMISET,46,4574.0,834.0,118.0,5526.0
2002-07-31,UNMOGIP,9,0.0,0.0,43.0,43.0
2002-07-31,UNMOP,22,0.0,0.0,27.0,27.0
2002-07-31,UNOMIG,23,0.0,0.0,107.0,107.0
2002-07-31,UNTSO,23,0.0,0.0,154.0,154.0
2002-08-30,MINUGUA,9,0.0,10.0,4.0,14.0
2002-08-30,MINURSO,28,27.0,25.0,189.0,241.0
2002-08-30,MONUC,52,3797.0,51.0,454.0,4302.0
2002-08-30,UNAMSIL,39,17010.0,62.0,256.0,17328.0
2002-08-30,UNDOF,5,1036.0,0.0,0.0,1036.0
2002-08-30,UNFICYP,10,1202.0,35.0,0.0,1237.0
2002-08-30,UNIFIL,8,3258.0,0.0,0.0,3258.0
2002-08-30,UNIKOM,32,905.0,0.0,194.0,1099.0
2002-08-30,UNMA,4,0.0,0.0,8.0,8.0
2002-08-30,UNMEE,45,3921.0,0.0,215.0,4136.0
2002-08-30,UNMIBH,43,0.0,1441.0,3.0,1444.0
2002-08-30,UNMIK,51,0.0,4359.0,39.0,4398.0
2002-08-30,UNMISET,45,4542.0,771.0,116.0,5429.0
2002-08-30,UNMOGIP,9,0.0,0.0,44.0,44.0
2002-08-30,UNMOP,22,0.0,0.0,27.0,27.0
2002-08-30,UNOMIG,23,0.0,0.0,106.0,106.0
2002-08-30,UNTSO,23,0.0,0.0,153.0,153.0
2002-09-30,MINUGUA,9,0.0,10.0,4.0,14.0
2002-09-30,MINURSO,28,24.0,25.0,193.0,242.0
2002-09-30,MONUC,52,3803.0,51.0,455.0,4309.0
2002-09-30,UNAMSIL,37,17122.0,62.0,226.0,17410.0
2002-09-30,UNDOF,6,1029.0,0.0,0.0,1029.0
2002-09-30,UNFICYP,10,1210.0,35.0,0.0,1245.0
2002-09-30,UNIFIL,8,3310.0,0.0,0.0,3310.0
2002-09-30,UNIKOM,32,905.0,0.0,194.0,1099.0
2002-09-30,UNMA,4,0.0,0.0,8.0,8.0
2002-09-30,UNMEE,44,3917.0,0.0,212.0,4129.0
2002-09-30,UNMIBH,43,0.0,1414.0,0.0,1414.0
2002-09-30,UNMIK,51,0.0,4425.0,39.0,4464.0
2002-09-30,UNMISET,44,4478.0,754.0,122.0,5354.0
2002-09-30,UNMOGIP,9,0.0,0.0,44.0,44.0
2002-09-30,UNMOP,22,0.0,0.0,27.0,27.0
2002-09-30,UNOMIG,23,0.0,0.0,107.0,107.0
2002-09-30,UNTSO,23,0.0,0.0,154.0,154.0
2002-10-31,MINURSO,28,27.0,25.0,181.0,233.0
2002-10-31,MONUC,52,3797.0,51.0,433.0,4281.0
2002-10-31,UNAMA,4,0.0,4.0,2.0,6.0
2002-10-31,UNAMSIL,36,17043.0,35.0,254.0,17332.0
2002-10-31,UNDOF,6,1035.0,0.0,0.0,1035.0
2002-10-31,UNFICYP,10,1203.0,35.0,0.0,1238.0
2002-10-31,UNIFIL,8,2700.0,0.0,0.0,2700.0
2002-10-31,UNIKOM,32,905.0,0.0,198.0,1103.0
2002-10-31,UNMA,4,0.0,0.0,8.0,8.0
2002-10-31,UNMEE,46,3918.0,0.0,212.0,4130.0
2002-10-31,UNMIBH,41,0.0,848.0,0.0,848.0
2002-10-31,UNMIK,52,0.0,4442.0,39.0,4481.0
2002-10-31,UNMISET,43,4427.0,741.0,114.0,5282.0
2002-10-31,UNMOGIP,9,0.0,0.0,44.0,44.0
2002-10-31,UNMOP,20,0.0,0.0,24.0,24.0
2002-10-31,UNOMIG,23,0.0,0.0,106.0,106.0
2002-10-31,UNTSO,23,0.0,0.0,156.0,156.0
2002-11-30,MINURSO,28,27.0,25.0,183.0,235.0
2002-11-30,MONUC,53,3800.0,51.0,438.0,4289.0
2002-11-30,UNAMA,4,0.0,4.0,2.0,6.0
2002-11-30,UNAMSIL,37,16587.0,35.0,252.0,16874.0
2002-11-30,UNDOF,6,1043.0,0.0,0.0,1043.0
2002-11-30,UNFICYP,10,1209.0,35.0,0.0,1244.0
2002-11-30,UNIFIL,8,2622.0,0.0,0.0,2622.0
2002-11-30,UNIKOM,32,905.0,0.0,200.0,1105.0
2002-11-30,UNMA,4,0.0,0.0,8.0,8.0
2002-11-30,UNMEE,47,3888.0,0.0,205.0,4093.0
2002-11-30,UNMIBH,41,0.0,848.0,0.0,848.0
2002-11-30,UNMIK,51,0.0,4442.0,38.0,4480.0
2002-11-30,UNMISET,43,3890.0,741.0,120.0,4751.0
2002-11-30,UNMOGIP,9,0.0,0.0,45.0,45.0
2002-11-30,UNMOP,21,0.0,0.0,25.0,25.0
2002-11-30,UNOMIG,23,8.0,0.0,99.0,107.0
2002-11-30,UNTSO,23,0.0,0.0,151.0,151.0
2002-12-31,MINURSO,30,27.0,25.0,190.0,242.0
2002-12-31,MONUC,53,3888.0,49.0,483.0,4420.0
2002-12-31,UNAMA,6,0.0,4.0,4.0,8.0
2002-12-31,UNAMSIL,37,15788.0,44.0,254.0,16086.0
2002-12-31,UNDOF,6,1043.0,0.0,0.0,1043.0
2002-12-31,UNFICYP,10,1211.0,35.0,0.0,1246.0
2002-12-31,UNIFIL,8,2077.0,0.0,0.0,2077.0
2002-12-31,UNIKOM,32,912.0,0.0,193.0,1105.0
2002-12-31,UNMA,4,0.0,0.0,8.0,8.0
2002-12-31,UNMEE,47,3832.0,0.0,202.0,4034.0
2002-12-31,UNMIK,49,0.0,4446.0,39.0,4485.0
2002-12-31,UNMISET,44,3742.0,730.0,111.0,4583.0
2002-12-31,UNMOGIP,9,0.0,0.0,44.0,44.0
2002-12-31,UNOMIG,23,0.0,0.0,117.0,117.0
2002-12-31,UNTSO,23,0.0,0.0,154.0,154.0
2003-01-31,MINURSO,31,27.0,25.0,185.0,237.0
2003-01-31,MONUC,53,3899.0,49.0,487.0,4435.0
2003-01-31,UNAMA,7,0.0,4.0,4.0,8.0
2003-01-31,UNAMSIL,37,15266.0,52.0,257.0,15575.0
2003-01-31,UNDOF,6,1043.0,0.0,0.0,1043.0
2003-01-31,UNFICYP,10,1210.0,35.0,0.0,1245.0
2003-01-31,UNIFIL,8,2077.0,0.0,0.0,2077.0
2003-01-31,UNIKOM,32,913.0,0.0,195.0,1108.0
2003-01-31,UNMA,3,0.0,0.0,6.0,6.0
2003-01-31,UNMEE,47,3832.0,0.0,200.0,4032.0
2003-01-31,UNMIK,50,0.0,4438.0,38.0,4476.0
2003-01-31,UNMISET,44,3748.0,729.0,112.0,4589.0
2003-01-31,UNMOGIP,9,0.0,0.0,45.0,45.0
2003-01-31,UNOMIG,23,8.0,0.0,109.0,117.0
2003-01-31,UNTSO,23,0.0,0.0,154.0,154.0
2003-02-28,MINURSO,31,27.0,25.0,192.0,244.0
2003-02-28,MONUC,53,3889.0,49.0,476.0,4414.0
2003-02-28,UNAMA,7,0.0,4.0,4.0,8.0
2003-02-28,UNAMSIL,37,15255.0,52.0,256.0,15563.0
2003-02-28,UNDOF,6,1043.0,0.0,0.0,1043.0
2003-02-28,UNFICYP,10,1218.0,35.0,0.0,1253.0
2003-02-28,UNIFIL,8,2023.0,0.0,0.0,2023.0
2003-02-28,UNIKOM,32,917.0,0.0,194.0,1111.0
2003-02-28,UNMEE,46,3852.0,0.0,207.0,4059.0
2003-02-28,UNMIK,50,0.0,4377.0,38.0,4415.0
2003-02-28,UNMISET,44,3761.0,682.0,108.0,4551.0
2003-02-28,UNMOGIP,9,0.0,0.0,45.0,45.0
2003-02-28,UNOMIG,23,8.0,0.0,109.0,117.0
2003-02-28,UNTSO,23,0.0,0.0,155.0,155.0
2003-03-30,MINURSO,31,27.0,25.0,197.0,249.0
2003-03-30,MONUC,53,3805.0,50.0,509.0,4364.0
2003-03-30,UNAMA,5,0.0,1.0,4.0,5.0
2003-03-30,UNAMSIL,40,14549.0,96.0,255.0,14900.0
2003-03-30,UNDOF,6,1042.0,0.0,0.0,1042.0
2003-03-30,UNFICYP,10,1338.0,35.0,0.0,1373.0
2003-03-30,UNIFIL,8,1988.0,0.0,0.0,1988.0
2003-03-30,UNIKOM,13,9.0,0.0,4.0,13.0
2003-03-30,UNMEE,46,3863.0,0.0,214.0,4077.0
2003-03-30,UNMIK,51,0.0,4391.0,38.0,4429.0
2003-03-30,UNMISET,43,3598.0,651.0,102.0,4351.0
2003-03-30,UNMOGIP,9,0.0,0.0,44.0,44.0
2003-03-30,UNOMIG,23,8.0,0.0,108.0,116.0
2003-03-30,UNTSO,23,0.0,0.0,154.0,154.0
2003-04-30,MINURSO,31,27.0,25.0,203.0,255.0
2003-04-30,MONUC,53,4159.0,51.0,525.0,4735.0
2003-04-30,UNAMA,6,0.0,1.0,5.0,6.0
2003-04-30,UNAMSIL,41,14461.0,112.0,254.0,14827.0
2003-04-30,UNDOF,6,1043.0,0.0,0.0,1043.0
2003-04-30,UNFICYP,10,1229.0,35.0,0.0,1264.0
2003-04-30,UNIFIL,8,1990.0,0.0,0.0,1990.0
2003-04-30,UNIKOM,13,9.0,0.0,4.0,13.0
2003-04-30,UNMEE,46,3861.0,0.0,219.0,4080.0
2003-04-30,UNMIK,52,0.0,4297.0,38.0,4335.0
2003-04-30,UNMISET,42,3380.0,641.0,104.0,4125.0
2003-04-30,UNMOGIP,9,0.0,0.0,45.0,45.0
2003-04-30,UNOMIG,23,8.0,0.0,108.0,116.0
2003-04-30,UNTSO,23,0.0,0.0,153.0,153.0
2003-05-31,MINURSO,31,27.0,25.0,202.0,254.0
2003-05-31,MONUC,52,3981.0,60.0,534.0,4575.0
2003-05-31,UNAMA,6,0.0,1.0,5.0,6.0
2003-05-31,UNAMSIL,41,12830.0,119.0,254.0,13203.0
2003-05-31,UNDOF,6,1043.0,0.0,0.0,1043.0
2003-05-31,UNFICYP,10,1248.0,35.0,0.0,1283.0
2003-05-31,UNIFIL,7,2029.0,0.0,0.0,2029.0
2003-05-31,UNIKOM,13,9.0,0.0,4.0,13.0
2003-05-31,UNMEE,46,3855.0,0.0,222.0,4077.0
2003-05-31,UNMIK,52,0.0,4097.0,38.0,4135.0
2003-05-31,UNMISET,42,3393.0,517.0,104.0,4014.0
2003-05-31,UNMOGIP,9,0.0,0.0,45.0,45.0
2003-05-31,UNOMIG,23,9.0,0.0,107.0,116.0
2003-05-31,UNTSO,23,0.0,0.0,154.0,154.0
2003-06-30,MINUCI,18,0.0,0.0,25.0,25.0
2003-06-30,MINURSO,31,27.0,25.0,187.0,239.0
2003-06-30,MONUC,54,5628.0,76.0,543.0,6247.0
2003-06-30,UNAMA,6,0.0,1.0,5.0,6.0
2003-06-30,UNAMSIL,41,12829.0,125.0,255.0,13209.0
2003-06-30,UNDOF,6,1043.0,0.0,0.0,1043.0
2003-06-30,UNFICYP,10,1241.0,35.0,0.0,1276.0
2003-06-30,UNIFIL,7,1984.0,0.0,0.0,1984.0
2003-06-30,UNIKOM,11,7.0,0.0,4.0,11.0
2003-06-30,UNMEE,44,3829.0,0.0,217.0,4046.0
2003-06-30,UNMIK,51,0.0,4020.0,39.0,4059.0
2003-06-30,UNMISET,41,3386.0,421.0,103.0,3910.0
2003-06-30,UNMOGIP,9,0.0,0.0,45.0,45.0
2003-06-30,UNOMIG,23,1.0,0.0,115.0,116.0
2003-06-30,UNTSO,23,0.0,0.0,153.0,153.0
2003-07-31,MINUCI,19,0.0,0.0,26.0,26.0
2003-07-31,MINURSO,31,27.0,25.0,201.0,253.0
2003-07-31,MONUC,54,6263.0,68.0,555.0,6886.0
2003-07-31,UNAMA,11,0.0,4.0,8.0,12.0
2003-07-31,UNAMSIL,40,12550.0,126.0,253.0,12929.0
2003-07-31,UNDOF,6,1043.0,0.0,0.0,1043.0
2003-07-31,UNFICYP,10,1227.0,35.0,0.0,1262.0
2003-07-31,UNIFIL,7,1988.0,0.0,0.0,1988.0
2003-07-31,UNIKOM,9,0.0,0.0,9.0,9.0
2003-07-31,UNMEE,42,3858.0,0.0,216.0,4074.0
2003-07-31,UNMIK,51,0.0,3998.0,38.0,4036.0
2003-07-31,UNMISET,43,3333.0,415.0,100.0,3848.0
2003-07-31,UNMOGIP,9,0.0,0.0,43.0,43.0
2003-07-31,UNOMIG,23,1.0,0.0,116.0,117.0
2003-07-31,UNTSO,23,0.0,0.0,152.0,152.0
2003-08-31,MINUCI,20,0.0,0.0,29.0,29.0
2003-08-31,MINURSO,31,27.0,25.0,200.0,252.0
2003-08-31,MONUC,54,7491.0,81.0,554.0,8126.0
2003-08-31,UNAMA,11,0.0,4.0,8.0,12.0
2003-08-31,UNAMSIL,40,11805.0,126.0,253.0,12184.0
2003-08-31,UNDOF,5,1043.0,0.0,0.0,1043.0
2003-08-31,UNFICYP,10,1225.0,35.0,0.0,1260.0
2003-08-31,UNIFIL,7,1987.0,0.0,0.0,1987.0
2003-08-31,UNIKOM,5,0.0,0.0,5.0,5.0
2003-08-31,UNMEE,43,3854.0,0.0,219.0,4073.0
2003-08-31,UNMIK,51,0.0,3774.0,37.0,3811.0
2003-08-31,UNMISET,44,3626.0,387.0,95.0,4108.0
2003-08-31,UNMOGIP,9,0.0,0.0,44.0,44.0
2003-08-31,UNOMIG,23,1.0,0.0,114.0,115.0
2003-08-31,UNTSO,23,0.0,0.0,153.0,153.0
2003-09-30,MINUCI,20,0.0,0.0,32.0,32.0
2003-09-30,MINURSO,30,27.0,16.0,195.0,238.0
2003-09-30,MONUC,53,8445.0,102.0,551.0,9098.0
2003-09-30,UNAMA,10,0.0,3.0,8.0,11.0
2003-09-30,UNAMSIL,40,12075.0,126.0,256.0,12457.0
2003-09-30,UNDOF,5,1043.0,0.0,0.0,1043.0
2003-09-30,UNFICYP,10,1351.0,35.0,0.0,1386.0
2003-09-30,UNIFIL,7,1983.0,0.0,0.0,1983.0
2003-09-30,UNIKOM,5,1.0,0.0,4.0,5.0
2003-09-30,UNMEE,43,3855.0,0.0,203.0,4058.0
2003-09-30,UNMIK,50,0.0,3651.0,36.0,3687.0
2003-09-30,UNMIL,1,0.0,5.0,0.0,5.0
2003-09-30,UNMISET,41,3359.0,491.0,96.0,3946.0
2003-09-30,UNMOGIP,9,0.0,0.0,45.0,45.0
2003-09-30,UNOMIG,23,1.0,0.0,121.0,122.0
2003-09-30,UNTSO,23,0.0,0.0,154.0,154.0
2003-10-31,MINUCI,21,0.0,0.0,37.0,37.0
2003-10-31,MINURSO,30,27.0,13.0,201.0,241.0
2003-10-31,MONUC,54,9554.0,103.0,536.0,10193.0
2003-10-31,UNAMA,11,0.0,3.0,9.0,12.0
2003-10-31,UNAMSIL,40,11276.0,130.0,257.0,11663.0
2003-10-31,UNDOF,5,1043.0,0.0,0.0,1043.0
2003-10-31,UNFICYP,11,1216.0,40.0,0.0,1256.0
2003-10-31,UNIFIL,7,1995.0,0.0,0.0,1995.0
2003-10-31,UNMEE,43,3877.0,0.0,218.0,4095.0
2003-10-31,UNMIK,51,0.0,3745.0,38.0,3783.0
2003-10-31,UNMIL,29,4481.0,0.0,6.0,4487.0
2003-10-31,UNMISET,42,2937.0,439.0,97.0,3473.0
2003-10-31,UNMOGIP,9,0.0,0.0,46.0,46.0
2003-10-31,UNOMIG,23,1.0,0.0,116.0,117.0
2003-10-31,UNTSO,23,0.0,0.0,156.0,156.0
2003-11-30,MINUCI,22,0.0,0.0,63.0,63.0
2003-11-30,MINURSO,30,27.0,13.0,199.0,239.0
2003-11-30,MONUC,54,9966.0,103.0,542.0,10611.0
2003-11-30,UNAMA,10,0.0,3.0,8.0,11.0
2003-11-30,UNAMSIL,40,11278.0,130.0,241.0,11649.0
2003-11-30,UNDOF,4,1036.0,0.0,0.0,1036.0
2003-11-30,UNFICYP,13,1214.0,52.0,0.0,1266.0
2003-11-30,UNIFIL,7,2008.0,0.0,0.0,2008.0
2003-11-30,UNMEE,42,3875.0,0.0,210.0,4085.0
2003-11-30,UNMIK,54,0.0,3728.0,39.0,3767.0
2003-11-30,UNMIL,43,5455.0,41.0,73.0,5569.0
2003-11-30,UNMISET,43,2422.0,390.0,90.0,2902.0
2003-11-30,UNMOGIP,9,0.0,0.0,45.0,45.0
2003-11-30,UNOMIG,22,1.0,8.0,115.0,124.0
2003-11-30,UNTSO,23,0.0,0.0,156.0,156.0
2003-12-31,MINUCI,22,0.0,0.0,72.0,72.0
2003-12-31,MINURSO,25,27.0,0.0,200.0,227.0
2003-12-31,MONUC,53,9981.0,115.0,553.0,10649.0
2003-12-31,UNAMA,10,0.0,3.0,8.0,11.0
2003-12-31,UNAMSIL,41,11232.0,130.0,269.0,11631.0
2003-12-31,UNDOF,5,1032.0,0.0,0.0,1032.0
2003-12-31,UNFICYP,12,1214.0,47.0,0.0,1261.0
2003-12-31,UNIFIL,7,1991.0,0.0,0.0,1991.0
2003-12-31,UNMEE,43,3795.0,0.0,209.0,4004.0
2003-12-31,UNMIK,52,0.0,3691.0,40.0,3731.0
2003-12-31,UNMIL,48,8387.0,312.0,107.0,8806.0
2003-12-31,UNMISET,40,1675.0,319.0,79.0,2073.0
2003-12-31,UNMOGIP,9,0.0,0.0,44.0,44.0
2003-12-31,UNOMIG,23,1.0,10.0,118.0,129.0
2003-12-31,UNTSO,23,0.0,0.0,154.0,154.0
2004-01-31,MINUCI,22,0.0,0.0,74.0,74.0
2004-01-31,MINURSO,24,26.0,0.0,205.0,231.0
2004-01-31,MONUC,53,10209.0,115.0,542.0,10866.0
2004-01-31,UNAMA,12,0.0,5.0,8.0,13.0
2004-01-31,UNAMSIL,41,11227.0,130.0,258.0,11615.0
2004-01-31,UNDOF,6,1037.0,0.0,0.0,1037.0
2004-01-31,UNFICYP,12,1215.0,47.0,0.0,1262.0
2004-01-31,UNIFIL,7,1989.0,0.0,0.0,1989.0
2004-01-31,UNMEE,42,3809.0,0.0,204.0,4013.0
2004-01-31,UNMIK,51,0.0,3611.0,38.0,3649.0
2004-01-31,UNMIL,52,10903.0,442.0,108.0,11453.0
2004-01-31,UNMISET,41,1666.0,319.0,78.0,2063.0
2004-01-31,UNMOGIP,9,0.0,0.0,44.0,44.0
2004-01-31,UNOMIG,23,1.0,10.0,116.0,127.0
2004-01-31,UNTSO,23,0.0,0.0,154.0,154.0
2004-02-28,MINUCI,23,0.0,0.0,75.0,75.0
2004-02-28,MINURSO,25,27.0,0.0,194.0,221.0
2004-02-28,MONUC,53,10213.0,115.0,541.0,10869.0
2004-02-28,UNAMA,11,0.0,5.0,7.0,12.0
2004-02-28,UNAMSIL,41,11274.0,142.0,256.0,11672.0
2004-02-28,UNDOF,6,1044.0,0.0,0.0,1044.0
2004-02-28,UNFICYP,12,1220.0,47.0,0.0,1267.0
2004-02-28,UNIFIL,7,1992.0,0.0,0.0,1992.0
2004-02-28,UNMEE,44,3810.0,0.0,214.0,4024.0
2004-02-28,UNMIK,51,0.0,3508.0,37.0,3545.0
2004-02-28,UNMIL,50,11527.0,518.0,107.0,12152.0
